FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,DQ,PQ,RQ,STcompensation,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_U_creaky_200Hz,Female,U,creaky,200,QCP,grid-search,13,0,3,0.99,0.75,0.025,0,1,0.373983328135209,0.205793898020624,0,150.163314577529,149.964510962861,8.22905269431688,0,0.12278043428318,0.124379734516321,-0.124379734516321,0,0,0,0,0.23888915518511,0.192918175997036,-0.192918175997036,0.0342978442752959,0.0337159565519936,0.0337159565519936,0.573713510169606,0.563980045711002,0.563980045711002,0.291972206075939,0.301821057698563,-0.301821057698563,-26.1237970860753,-20.9983692879817,5.1485523465819,5.1254277980936,5.1254277980936,0,0,0,3.46947516600473,2.3780476219958
Female_U_creaky_220Hz,Female,U,creaky,220,QCP,grid-search,10,0,3,0.99,0.7,0.075,0,1,0.655552013241162,0.199779910382379,0,68.1177282718768,70.1261746994421,7.91998667004016,0,0.0755832776002226,0.0797050673506698,-0.0797050673506698,0,0.142857142857143,0.142857142857143,-0.142857142857143,0.375876755517783,0.152893669022646,-0.152893669022646,0.0236144670819175,0.021120151793968,0.021120151793968,0.359376106320802,0.321416438926651,0.321416438926651,0.289507982502557,0.212249281008117,-0.212249281008117,-22.2452773149329,-19.5203349398046,2.62124695390425,2.7249423751283,2.7249423751283,0,0,0,1.89277964688195,1.25556934407982
Female_U_creaky_240Hz,Female,U,creaky,240,QCP,grid-search,10,0,3,0.99,0.5,0.05,0,1,0.791184909746415,0.207807826932221,0,64.5683394422115,58.4446330878573,6.11809181182211,0,0.00871512170232225,0.00850447736133983,-0.00850447736133983,0,0,0,0,0.0181007718476693,0.0150196304041117,-0.0149905390491512,0.0417327095096409,0.0418045595106284,0.0418045595106284,0.600821434692489,0.601855851608699,0.601855851608699,0.172828213190715,0.16600664174309,-0.16600664174309,-25.8019412958715,-19.0614710790139,6.73573143746192,6.74047021685755,6.74047021685755,0,0,0,1.4694219406535,0.982724627222288
Female_U_creaky_260Hz,Female,U,creaky,260,QCP,grid-search,14,0,3,0.99,0.6,0.125,0,1,0.638188702594153,0.215078488873681,0,117.599390090739,75.0094608602736,13.0951743082498,0,0.0203173934468527,0.00337269942771431,0.00337269942771431,0,0.0434782608695652,0,0,1.91874410318292,1.33131603414863,-1.33131603414863,0.0154195205721065,0.011741569368608,0.011741569368608,0.195336464870037,0.148743707157744,0.148743707157744,1.61133691661624,0.362160025611457,-0.362160025611457,-19.3122210245262,-19.4749503855325,0.182385435971789,0.16272936100629,-0.16272936100629,0,0,0,2.0782988246865,1.48106744559232
Female_U_creaky_280Hz,Female,U,creaky,280,QCP,grid-search,14,0,3,0.99,0.55,0.025,0,1,0.468604666447582,0.217699514109435,29,147.080396769835,113.191679397342,11.7184668777158,0,0.123854113762136,0.123595790155873,-0.123595790155873,0,0,0,0,0.574153429766284,0.572757452337271,-0.572757452337271,0.0394102747291385,0.0393975208767829,0.0393975208767829,0.468852254708107,0.468700525940058,0.468700525940058,0.321031141125366,0.297936457318925,-0.297936457318925,-23.9398416921019,-17.8079326557266,6.13244372619799,6.13190903637527,6.13190903637527,0,0,0,2.06800063399538,1.80028936129683
Female_U_creaky_300Hz,Female,U,creaky,300,QCP,grid-search,10,0,3,0.99,0.4,0.025,0.1,1,0.452382716708926,0.237404852104709,27,144.525308909569,125.23313681974,7.65150147300025,0,0.215326328182091,0.215092228922897,-0.215092228922897,0,0,0,0,0.306615883357972,0.315059953436361,-0.315059953436361,0.0389131380494112,0.0390012775805175,0.0390012775805175,0.431556936158645,0.432534426741656,0.432534426741656,0.196361768498925,0.180840022670513,-0.180840022670513,-24.6404190112568,-16.5333096436069,8.1007807264869,8.10710936764989,8.10710936764989,0,0,0,2.54624240670703,2.03343335181477
Female_U_creaky_320Hz,Female,U,creaky,320,QCP,grid-search,9,0,3,0.99,0.45,0.075,0.05,1,0.40007442417367,0.240157130329879,25,150.127474651765,148.69224320992,7.93774726214074,0,0.13330515223398,0.132133527672113,-0.132133527672113,0,0,0,0,0.58888448430192,0.564963163137705,-0.564963163137705,0.0320099921862443,0.0314948473293829,0.0314948473293829,0.32601472711058,0.320768090093146,0.320768090093146,0.126435715675678,0.116795803004147,-0.116795803004147,-23.1717809798568,-16.7738403664023,6.43647663592022,6.39794061345455,6.39794061345455,0,0,0,2.99397057957977,2.29433480104456
Female_U_creaky_340Hz,Female,U,creaky,340,QCP,grid-search,11,0,3,0.99,0.4,0.075,0.1,1,0.431527917883543,0.632876407294202,-24,328.496119700733,341.588808858043,9.98260762063158,0,0.0795698766106782,0.0790472527633831,-0.0790472527633831,0,0,0,0,0.591720081103701,0.565539330283393,-0.565539330283393,0.0288599702674482,0.0283437725689996,0.0283437725689996,0.293916191107777,0.288659121887656,0.288659121887656,0.250754749374606,0.254486888153999,-0.254486888153999,-22.2439033012508,-18.0370369300197,4.24867328446938,4.20686637123108,4.20686637123108,0,0,0,4.65736201066756,2.20541236593905
Female_U_creaky_360Hz,Female,U,creaky,360,QCP,grid-search,12,0,3,0.99,0.45,0.125,0.2,1,0.543683654627376,0.655751260799462,-23,311.645458210336,291.875691939989,9.39519317927928,0,0.028166957237793,0.013955217405239,-0.0139505852331532,0,0.0714285714285714,0,0,1.09409426253564,0.426500299138041,-0.426500299138041,0.0442178637981148,0.0338650778040537,0.0338650778040537,0.415197051071376,0.317986425186493,0.317986425186493,3.78485447545888,0.257676086244943,-0.257676086244943,-21.988659193152,-15.8451156421602,6.6758007838715,6.14354355099185,6.14354355099185,0,0,0,4.24398793944631,1.57205565331441
Female_U_creaky_80Hz,Female,U,creaky,80,QCP,grid-search,10,0,3,0.99,0.9,0.05,0.2,1,0.467823274012127,0.20418659383084,-1,110.246066311687,107.89637175775,4.22511944438407,0.0666666666666667,0.0297415200997398,0.0238045473898665,0.0237458035301998,0.0666666666666667,0.104823747680891,0.0476190476190477,-0.0476190476190477,0.52544238685599,0.53679323925374,-0.535020380993373,0.0629351883734025,0.0602208573171288,-0.0602208573171288,2.30536457227589,2.32150634650946,-2.32150634650946,0.338523824537269,0.0992802379340596,-0.0843412025515297,-19.5511995711302,-25.6726137988549,5.71066593412147,6.12141422772467,-6.12141422772467,0,0,0,5.62678919062352,3.54053701253993
Female_U_normal_100Hz,Female,U,normal,100,QCP,grid-search,10,0,3,0.99,0.7,0.15,0.05,1,0.331953030735582,0.275161440410462,-1,224.109812430407,167.841801687925,2.53660099273415,0,0.0893831480537305,0.0828796940476645,0.0828796940476645,0,0.0882740447957839,0.0909090909090908,-0.0909090909090908,0.756884804475483,0.563008745629141,-0.563008745629141,0.0666881879313319,0.0768118558672595,-0.0768118558672595,1.91860970669622,2.22018902988769,-2.22018902988769,0.0999376501541554,0.0379740680402422,-0.0379740680402422,-21.9581366420158,-27.3479721191109,4.43347343860771,5.38983547709507,-5.38983547709507,0,0,0,6.47669536999152,3.22614940137272
Female_U_normal_120Hz,Female,U,normal,120,QCP,grid-search,10,0,3,0.99,0.8,0.075,0.1,1,0.474978000901603,0.251542003584818,-1,104.913507065326,104.701670164392,1.85805587180967,0,0.0232566927085458,0.00700703685001349,0.00625791502307119,0,0.0645933014354067,0.0526315789473684,-0.0526315789473684,0.275447435530361,0.313860070206729,-0.313296023178509,0.0753912664400923,0.0774911647784007,-0.0774911647784007,1.80653632197445,1.88042752558525,-1.88042752558525,0.0765994944437654,0.0365324022547885,-0.0365324022547885,-19.8200313133045,-28.0644758449807,7.76081815873806,8.24444453167624,-8.24444453167624,0,0,0,6.94490139616871,4.00407591578652
Female_U_normal_140Hz,Female,U,normal,140,QCP,grid-search,10,0,3,0.99,0.7,0.15,0.1,1,0.385622752413553,0.270198036182238,-1,153.899958312901,137.692469612075,2.20195955764136,0,0.0887802707000544,0.100446558958598,0.100446558958598,0,0.0258823529411765,0,0,0.319405736858788,0.269860546273648,-0.265907489242579,0.0638486721243888,0.0666137449735746,-0.0666137449735746,1.33598836921147,1.40806469972584,-1.40806469972584,0.0866276950397867,0.0503280631559097,-0.0503280631559097,-19.9050447725306,-26.0128250629911,5.52897486387611,6.10778029046048,-6.10778029046048,0,0,0,6.39247791429919,3.1732875864141
Female_U_normal_160Hz,Female,U,normal,160,QCP,grid-search,10,0,3,0.99,0.75,0.125,0.1,1,0.767478242069093,0.275112692208991,-1,72.0947295686364,64.972872609101,2.95143512294418,0,0.0525727398560014,0.0588192748897806,0.0588192748897806,0,0.00952380952380953,0,0,0.103398293833288,0.0387816123650353,0.0387816123650353,0.0610690323549646,0.0623737083875963,-0.0623737083875963,1.15523455688001,1.17991493546647,-1.17991493546647,0.086832078306615,0.0563510180602279,-0.0563510180602279,-19.0457192817235,-26.8895790400294,7.58125451673824,7.84385975830588,-7.84385975830588,0,0,0,5.23426132837033,2.05181743968003
Female_U_normal_180Hz,Female,U,normal,180,QCP,grid-search,13,0,3,0.97,0.85,0.05,0.2,1,0.545727340124186,0.275580891161956,-1,89.0633758188849,90.2230654950206,4.99358299021131,0,0.0341119940746127,0.0329008817607028,-0.0329008817607028,0,0.151442307692308,0.153846153846154,-0.153846153846154,0.786871978071751,0.815613587909276,-0.815613587909276,0.056699687064707,0.0563077765204955,-0.0563077765204955,0.954039371457221,0.947445012499998,-0.947445012499998,0.0952290105482317,0.0912661938802645,-0.0912661938802645,-19.0765783179129,-27.0402140079077,7.98463785431377,7.96363568999484,-7.96363568999484,0,0,0,5.94772422948545,3.58683219162316
Female_U_normal_200Hz,Female,U,normal,200,QCP,grid-search,10,0,3,0.99,0.4,0.05,0.05,1,0.240833765542689,0.272133510094039,0,255.769746532834,255.553452263272,3.65716855876495,0,0.00532365485827636,0.00587982106395365,-0.00587982106395365,0,0,0,0,0.178840920256308,0.169467945256216,-0.169467945256216,0.0375721079966816,0.0376645969079908,0.0376645969079908,0.581286868999598,0.58271778657486,0.58271778657486,0.112854926003578,0.118574195888451,-0.118574195888451,-35.5057614564897,-25.0164759753082,10.4249694143964,10.4892854811815,10.4892854811815,0,0,0,6.13500567431912,3.86768779751084
Female_U_normal_220Hz,Female,U,normal,220,QCP,grid-search,10,0,3,0.99,0.4,0.05,0.05,1,0.39628501053844,0.270394660501018,0,133.603555600691,135.529510973564,3.73231887298752,0,0.0296979765213775,0.0294613167204721,0.0294613167204721,0,0,0,0,0.14987380082445,0.145340650556022,-0.145340650556022,0.0336110917607281,0.0335037418796256,0.0335037418796256,0.472750220178701,0.471240311476876,0.471240311476876,0.0940483328561947,0.0954265326265317,-0.0954265326265317,-31.8913579904019,-24.6665122813478,7.2299170782377,7.22484570905407,7.22484570905407,0,0,0,5.36127614293287,2.41381058068158
Female_U_normal_240Hz,Female,U,normal,240,QCP,grid-search,12,0,3,0.99,0.4,0.025,0,1,0.62462954267902,0.270456741500341,0,84.9096477110414,77.3357343749813,4.37674496362931,0,0.175647733151629,0.17605033830374,-0.17605033830374,0,0,0,0,0.431320597911609,0.458723698035001,0.458723698035001,0.0549729750810176,0.0548319194026871,0.0548319194026871,0.731907421005251,0.730029412809536,0.730029412809536,0.141789393812136,0.130050238041603,-0.130050238041603,-33.9892214197227,-24.4933685169627,9.48806715376926,9.49585290276001,9.49585290276001,0,0,0,3.76036460561227,1.45251897516303
Female_U_normal_260Hz,Female,U,normal,260,QCP,grid-search,11,0,3,0.98,1,0.025,0.05,1,0.62250358349699,0.273307733469994,0,80.9657318766781,77.9720409049781,6.63283194129711,0,0.0299612155265637,0.0300280519001175,0.0300280519001175,0,0,0,0,1.18314466715752,1.1757227764072,-1.1757227764072,0.0168096622273226,0.0167541214217644,0.0167541214217644,0.197488224448826,0.196835703599459,0.196835703599459,0.181095494128731,0.177830791817015,-0.177830791817015,-25.0789700270559,-25.1830564915176,0.102040777835412,0.104086464461705,-0.104086464461705,0,0,0,3.58144938408913,1.61137027891248
Female_U_normal_280Hz,Female,U,normal,280,QCP,grid-search,8,0,3,0.96,0.4,0.075,0.15,1,0.397367273410663,0.274560442346413,29,135.536160858895,136.163797499687,9.90415323805829,0,0.116128938891073,0.115988487516479,-0.115988487516479,0,0,0,0,1.15261822401624,1.15198909059211,-1.15198909059211,0.0453580244341948,0.045353824302421,0.045353824302421,0.498072254107055,0.498026132850095,0.498026132850095,0.317795024089669,0.316897499469033,-0.316897499469033,-30.7566957253347,-25.2228896815925,5.53396057418137,5.53380604374221,5.53380604374221,0,0,0,4.39766517594344,2.60703532933214
Female_U_normal_300Hz,Female,U,normal,300,QCP,grid-search,10,0,3,0.99,0.45,0.05,0,1,0.415919239400606,0.277681189596456,27,142.115326896032,129.757935759457,7.61398281626563,0,0.116575371225329,0.116355690886213,-0.116355690886213,0,0,0,0,0.3462010091418,0.345314463573686,-0.345314463573686,0.0323901136561342,0.0323977029000404,0.0323977029000404,0.332282496868863,0.332360353122819,0.332360353122819,0.198911485192239,0.190287066853269,-0.190287066853269,-29.9319402085528,-23.8770683987554,6.05281720015742,6.05487180979741,6.05487180979741,0,0,0,4.24676952870482,2.1677552218514
Female_U_normal_320Hz,Female,U,normal,320,QCP,grid-search,10,0,3,0.99,0.45,0.05,0.05,1,0.390289265122953,0.290031230566206,25,143.358437707064,143.449453873272,6.90069518541737,0,0.13110813718621,0.131039217801333,-0.131039217801333,0,0,0,0,0.42995083435767,0.424088686635727,-0.424088686635727,0.0309075908021252,0.0308578337014651,0.0308578337014651,0.292592930626618,0.292121895016148,0.292121895016148,0.175830099476996,0.172835298815045,-0.172835298815045,-29.8296522127177,-23.636820934648,6.19510482818607,6.19283127806968,6.19283127806968,0,0,0,4.37140287136706,2.24045894140196
Female_U_normal_340Hz,Female,U,normal,340,QCP,grid-search,10,0,3,0.99,0.4,0.1,0.1,1,0.38857181099248,0.281932861367698,24,143.16833532223,144.86742795398,7.38495533765544,0,0.0591334051146279,0.0593263612507155,-0.0593263612507155,0,0.142857142857143,0.142857142857143,0.142857142857143,0.488896383556286,0.473191747071546,-0.473191747071546,0.0201003919025806,0.0198932176966651,0.0198932176966651,0.188659069105338,0.186714565086706,0.186714565086706,0.195249207566343,0.193174157758412,-0.193174157758412,-29.0511102159687,-26.4791061656588,2.57424341162842,2.57200405030993,2.57200405030993,0,0,0,4.38821826733857,2.5001352864725
Female_U_normal_360Hz,Female,U,normal,360,QCP,grid-search,10,0,3,0.99,0.4,0.075,0.2,1,0.497526038100028,0.273363226729451,0,147.931688956683,104.39479367647,5.57004980722199,0,0.114185158283127,0.0635096852763351,0.0635096852763351,0,0.0714285714285714,0,0,1.1229732265097,0.313380176226147,-0.313380176226147,0.0398094899630581,0.0290889981936274,0.0290889981936274,0.347223809911394,0.253718216150716,0.253718216150716,1.56200658241203,0.115481270021347,-0.115481270021347,-29.3629830632566,-23.0032922235525,7.00843070075186,6.35969083970406,6.35969083970406,0,0,0,3.74680063549716,1.77255384670841
Female_U_normal_80Hz,Female,U,normal,80,QCP,grid-search,11,0,3,0.99,0.7,0.175,0.15,1,0.399033783003631,0.277471140964944,-2,139.233038625341,132.468244980417,3.11247795644406,0.0666666666666667,0.0209326952711691,0.0229245014416581,0.0229245014416581,0.0666666666666667,0.0790816326530611,0.0714285714285713,-0.0714285714285713,0.423013457625513,0.514338274830678,-0.514338274830678,0.1416652418012,0.141328584924001,-0.141328584924001,4.75883373377865,4.90402701556939,-4.90402701556939,1.37653440669019,0.0795932128267363,-0.0795932128267363,-18.2479876992202,-29.9011959800594,11.4431422602631,11.6532082808393,-11.6532082808393,0,0,0,7.31210673269658,4.94937883840404
Female_U_whispery_100Hz,Female,U,whispery,100,QCP,grid-search,11,0,3,0.99,0.4,0.1,0.15,1,0.210193288272224,0.397378539587936,-2,260.362950052839,262.408424707783,1.00453286564459,0,0.0857445684584658,0.0870857692041688,-0.0870857692041688,0,0.135912698412698,0.125,-0.125,0.1448936173025,0.143408723670255,-0.142713304116278,0.163960674834627,0.16088530262798,-0.16088530262798,3.68297593109504,3.67770888267268,-3.67770888267268,0.0282868583954941,0.0233166878748873,-0.0233166878748873,-29.8054132696763,-35.8078107670891,6.16643052240272,6.0023974974128,-6.0023974974128,0,0,0,2.99610984615292,4.31297873602311
Female_U_whispery_120Hz,Female,U,whispery,120,QCP,grid-search,14,0,3,0.99,1,0,0.15,1,0.200767177953813,0.401850644151591,-1,281.046211576369,279.713122215964,0.771851482410461,0,0.0699740340043078,0.0721581683898685,-0.0721581683898685,0,0.0995670995670997,0.1,-0.1,0.285113793598987,0.285220691506652,-0.285220691506652,0.0874568411873033,0.0874323664657349,-0.0874323664657349,1.71175132280355,1.72257009450561,-1.72257009450561,0.0313914394009554,0.023353898444419,-0.023353898444419,-33.6022784430597,-34.7102835265044,1.15050160046764,1.10818193122397,-1.10818193122397,0,0,0,2.33223195009101,4.66220500822908
Female_U_whispery_140Hz,Female,U,whispery,140,QCP,grid-search,11,0,3,0.99,1,0,0.15,1,0.170827839624932,0.401140248116159,-1,349.728774185384,340.1229637067,1.23520189235604,0,0.0803126741497288,0.0844870093454898,-0.0844870093454898,0,0.108571428571428,0.111111111111111,-0.111111111111111,0.365773012571025,0.326653228449914,-0.326653228449914,0.102431459689914,0.102006360860805,-0.102006360860805,1.72302446645805,1.73707259632087,-1.73707259632087,0.0612741288640756,0.0608576597537959,-0.0608576597537959,-33.5656939947582,-36.7406885390095,3.20249724343703,3.17577552777853,-3.17577552777853,0,0,0,3.93775462111982,5.06859620255299
Female_U_whispery_160Hz,Female,U,whispery,160,QCP,grid-search,14,0,3,0.99,0.9,0.025,0.2,1,0.331666481538227,0.405983084592195,-1,156.576063615018,157.087256369815,1.22864953687451,0,0.092897745946408,0.0919983486412878,-0.0919983486412878,0,0.0587108406581022,0.0588235294117646,-0.0588235294117646,0.118961657650243,0.0984543496950607,0.0984543496950607,0.0789621313159,0.0790994570766874,-0.0790994570766874,1.21050077582888,1.2184700442723,-1.2184700442723,0.00720656554180402,0.00528035947235982,-0.0052497284571474,-33.7848806953758,-37.3627832417674,3.55775911112196,3.57790254639163,-3.57790254639163,0,0,0,2.43691017869223,3.0220202445275
Female_U_whispery_180Hz,Female,U,whispery,180,QCP,grid-search,13,0,3,0.98,1,0,0.2,1,0.255167979463584,0.398822882860837,-1,213.032740524852,212.518033445604,1.45483736856769,0,0.0819700395450711,0.081598909776139,-0.081598909776139,0,0.0625000000000001,0.0666666666666668,-0.0666666666666668,0.0713212261706566,0.0601115465938733,0.0601115465938733,0.0900516286860633,0.0902798139570356,-0.0902798139570356,1.24339036398654,1.24654103845263,-1.24654103845263,0.0174413531276302,0.0168922014022973,-0.0168922014022973,-32.0061784602759,-38.2396188180735,6.21555608483394,6.23344035779757,-6.23344035779757,0,0,0,3.19085149444197,3.78132784365934
Female_U_whispery_200Hz,Female,U,whispery,200,QCP,grid-search,11,0,3,0.99,1,0.025,0.1,1,0.265640176062307,0.409395250078046,-1,206.468486455299,204.27115490613,1.67616233454287,0,0.116453062947388,0.116406340328896,-0.116406340328896,0,0.0714285714285715,0.0714285714285715,-0.0714285714285715,0.421077050182353,0.421749193416652,0.421749193416652,0.0746870815876154,0.074687775306499,-0.074687775306499,0.949613689926566,0.949622510259814,-0.949622510259814,0.0504450905241465,0.0507105693202802,0.0507105693202802,-34.750450204178,-37.8134271112257,3.06454994292104,3.06297690704767,-3.06297690704767,0,0,0,3.83814614045981,3.69800160314106
Female_U_whispery_220Hz,Female,U,whispery,220,QCP,grid-search,10,0,3,0.95,0.95,0.025,0.05,1,0.442202811367907,0.391993578624506,-1,114.298718407623,113.163352567974,1.7579271276311,0,0.103558891828497,0.103503251579287,-0.103503251579287,0,0.0833333333333334,0.0833333333333333,-0.0833333333333333,0.582655306277834,0.579716074525734,-0.579716074525734,0.0582111661356951,0.0582172943032642,-0.0582172943032642,0.682489406380302,0.682561255300776,-0.682561255300776,0.051960871678793,0.0520248798246341,-0.0520248798246341,-31.8258033719978,-36.7099146542461,4.88398209968818,4.88411128224839,-4.88411128224839,0,0,0,1.62850800960081,2.21122647606448
Female_U_whispery_240Hz,Female,U,whispery,240,QCP,grid-search,6,0,3,0.81,1,0.025,0,1,0.644730579003284,0.393080139941536,-1,83.5911493503949,83.3198099496768,2.8786419565295,0,0.229728828445988,0.229282826665178,-0.229282826665178,0,0.0909090909090909,0.0909090909090909,-0.0909090909090909,2.23807940638246,2.24644470043882,-2.24644470043882,0.00497314816439947,0.00496030591902474,-0.00496030591902474,0.0549168983997253,0.0547750855557974,-0.0547750855557974,0.0654710734862528,0.0652789264526867,-0.0652789264526867,-33.2268004128227,-38.6383106509363,5.40898085159383,5.41151023811357,-5.41151023811357,0,0,0,1.17315087004742,1.45265964141304
Female_U_whispery_260Hz,Female,U,whispery,260,QCP,grid-search,6,0,3,0.8,0.8,0.15,0,1,0.666914914956519,0.395988806657075,30,83.8843155043515,82.0335748621431,3.11938204165549,0,0.312040964094291,0.312058454196777,-0.312058454196777,0,0.1,0.1,-0.1,1.93014681552667,1.92822411060955,-1.92822411060955,0.0176305212575903,0.0176566751556045,-0.0176566751556045,0.17537931213937,0.175639477597695,-0.175639477597695,0.012160422342059,0.0103695220657134,-0.0103694184741553,-32.1882316139044,-37.0003211282065,4.81101612405192,4.81208951430207,-4.81208951430207,0,0,0,1.30343470097659,1.92468547420647
Female_U_whispery_280Hz,Female,U,whispery,280,QCP,grid-search,8,0,3,0.82,0.45,0.025,0.2,1,0.223409433070575,0.39532359997955,0,251.042416138145,250.104459107836,3.2234181331632,0,0.256800205460016,0.258271587277085,-0.258271587277085,0,0,0,0,1.99548654313384,1.98442256943984,-1.98442256943984,0.0511146787402371,0.0510394055538496,0.0510394055538496,0.476379683600956,0.475678150937567,0.475678150937567,0.0665975721111382,0.0666638776203173,-0.0666638776203173,-45.4509924288407,-37.6894751329019,7.76227250064529,7.7615172959388,7.7615172959388,0,0,0,3.9705580155947,4.53927999750179
Female_U_whispery_300Hz,Female,U,whispery,300,QCP,grid-search,13,0,3,0.8,0.4,0.075,0.1,1,0.379478571735455,0.395446905471516,-27,136.730133833774,134.238594167036,3.3172697478769,0,0.243653180724223,0.264423017186959,-0.264423017186959,0,0.035377358490566,0,0,1.41042806132701,1.49022081283718,-1.49022081283718,0.0275771852662725,0.0270591052712833,0.0270591052712833,0.241331076013932,0.236797299218193,0.236797299218193,0.0240517303324377,0.0125367477177933,0.0124803212841419,-39.8288772983331,-36.7185116581291,3.10800474206895,3.11036564020398,3.11036564020398,0,0,0,2.19792870342489,2.65472300425674
Female_U_whispery_320Hz,Female,U,whispery,320,QCP,grid-search,13,0,3,0.93,0.4,0.025,0.1,1,0.396847397014158,0.401672320132487,-25,121.761345881449,128.486376410452,3.28997803216642,0,0.0617618306550997,0.0595193554258692,-0.0592836904823948,0,0.0603448275862069,0,0,2.16188945817394,0.965136760548965,-0.965135034566202,0.0369238966279707,0.0287936654198078,-0.0287936654198078,0.298778116149624,0.232990499292423,-0.232990499292423,0.136007740793684,0.103712350074217,-0.103346022821663,-31.9289135173326,-37.2066548987262,5.42216021971946,5.27774138139365,-5.27774138139365,0,0,0,2.06040350257397,2.528585401203
Female_U_whispery_340Hz,Female,U,whispery,340,QCP,grid-search,7,0,3,0.82,0.45,0.025,0,1,0.517047218879326,0.401663801759121,-24,100.011657242071,100.782180544108,3.94885959196157,0,0.26785355296621,0.267827986726419,-0.267827986726419,0,0,0,0,0.730170312157483,0.726925435589649,-0.726925435589649,0.0231018305332444,0.023133380361072,-0.023133380361072,0.186272213053771,0.1865266022565,-0.1865266022565,0.00762592637117951,0.00607848767546374,0.0060782166245307,-32.7692451510259,-38.4932484194126,5.72159870474313,5.72400326838676,-5.72400326838676,0,0,0,1.7904846962072,2.05208946531463
Female_U_whispery_360Hz,Female,U,whispery,360,QCP,grid-search,12,0,3,0.89,0.45,0.025,0.15,1,0.531883796608341,0.390042961523275,-23,109.917599956294,97.3678774328618,4.01482810062063,0,0.192216616270987,0.138279421473739,-0.138199927766469,0,0.104308390022676,0,0,0.837273729200735,0.884866586239625,-0.884866586239625,0.0126938137681939,0.0151811839985008,-0.0151811839985008,0.0954441335720623,0.114146542543859,-0.114146542543859,0.583686739446156,0.0937036797408004,-0.0937036797408004,-31.5262187800104,-37.0073399224993,5.18936118313454,5.48112114248886,-5.48112114248886,0,0,0,1.82175575567543,1.78469527054992
Female_U_whispery_80Hz,Female,U,whispery,80,QCP,grid-search,14,0,3,0.99,0.6,0.1,0.15,1,0.213788722542648,0.399302223984621,-2,264.246081460215,256.586024675923,1.04176232693431,0,0.0557861726513211,0.0714259588745045,-0.0714259588745045,0,0.0854341736694679,0.1,-0.1,0.994506834191199,0.550748647679363,-0.550748647679363,0.161095148893022,0.179872923254483,-0.179872923254483,4.31337614954737,4.97265357092216,-4.97265357092216,0.156092500710804,0.0732142471532599,-0.0732142471532599,-27.629033871378,-34.1206994458069,5.94546220802382,6.47416515313498,-6.47416515313498,0,0,0,2.27924541187576,4.17169137761088
Male_AE_breathy_100Hz,Male,AE,breathy,100,QCP,grid-search,14,0,3,0.99,0.75,0,0,1,0.0393678832548033,0.4310613822893,-1,1615.93599237267,1615.81864499544,2.70564125775442,0,0.0279519460574006,0.0267149322769724,0.0267149322769724,0,0.0179738562091503,0.0294117647058824,-0.0294117647058824,0.635999533067189,0.634568212451406,-0.634568212451406,0.203588167326614,0.203139106845454,-0.203139106845454,4.82604183933484,4.81785675006537,-4.81785675006537,0.108782860850109,0.113082603619546,-0.113082603619546,-26.4754212500147,-36.7734524366529,10.3312085967782,10.2980311866381,-10.2980311866381,0,0,0,13.3483970472373,9.45112321528456
Male_AE_breathy_120Hz,Male,AE,breathy,120,QCP,grid-search,12,0,3,0.99,0.65,0.025,0,1,0.0531366636236625,0.430368693898199,-1,1211.74976667005,1187.31657608363,2.13325553156646,0,0.0256784917532971,0.0231048215360571,-0.0230985872882034,0,0.0425170068027211,0.0357142857142857,-0.0357142857142857,0.582754483532468,0.597573509359449,-0.597573509359449,0.200580128541254,0.201240318339145,-0.201240318339145,4.07534506778224,4.08875866590984,-4.08875866590984,0.0912116346211342,0.0819392762758815,-0.0819392762758815,-23.364103192488,-36.8662501404756,13.1755299105192,13.5021469479876,-13.5021469479876,0,0,0,12.1849829463427,8.45040160756206
Male_AE_breathy_140Hz,Male,AE,breathy,140,QCP,grid-search,14,0,3,0.99,0.7,0.025,0,1,0.0806249331540819,0.429085058116398,-1,773.862701012672,769.466033254033,1.59210685523113,0,0.0420687149203234,0.0411495180587273,0.0411495180587273,0,0.0869565217391303,0.0869565217391303,-0.0869565217391303,0.606547569375904,0.602476094689109,-0.602476094689109,0.150149241332727,0.150253294117564,-0.150253294117564,2.69482012159478,2.69668762046322,-2.69668762046322,0.077034065894383,0.0796143090477638,-0.0796143090477638,-24.8875745648717,-35.0153838020261,10.1211330698041,10.1278092371543,-10.1278092371543,0,0,0,10.4613539034084,7.15515870344877
