FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,HPflag,Niter_IOP_IAIF,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_U_normal_220Hz,Female,U,normal,220,IOP-IAIF,grid-search,10,0,4,0.98,0,7,0.476889978824214,0.272205856867053,-1,108.223901516572,106.391388771845,14.7552510595877,0,0.0167637562639098,0.0197448777904262,-0.0197448777904262,0,0.3,0.3,-0.3,0.460052998634176,0.356933971550063,-0.356933971550063,0.0182873728804135,0.0180246920528622,0.0180246920528622,0.257217457179029,0.253522771509619,0.253522771509619,0.942726258394707,0.954193816404512,-0.954193816404512,-29.0706662941192,-24.6665122813478,4.39964417717299,4.40415401277136,4.40415401277136,0,0,0,5.82202861911678,1.87487447188825
Female_U_normal_240Hz,Female,U,normal,240,IOP-IAIF,grid-search,9,0,5,0.99,0,7,0.78097618696826,0.270787725357379,0,66.3540048531,64.8736105608789,6.79955136442261,0,0.129733828921899,0.130870928346784,-0.130870928346784,0,0,0,0,0.267868004321724,0.131842342798876,-0.131842342798876,0.0367493701771324,0.03631918885852,0.03631918885852,0.489279263315693,0.483551850909757,0.483551850909757,0.105857798101129,0.0936086689835279,-0.0936086689835279,-29.927346649225,-24.4933685169627,5.43106995870931,5.43397813226238,5.43397813226238,0,0,0,3.3459248882992,1.35650999421524
Female_U_normal_260Hz,Female,U,normal,260,IOP-IAIF,grid-search,8,0,6,0.99,0,7,0.566331625689741,0.272732776087995,0,107.258035716266,89.1772189441311,34.2655661242799,0,0.0825788976326162,0.0905553814088054,0.0905553814088054,0,0.210144927536232,0.222222222222222,0.222222222222222,1.67099836076169,1.65585548625906,-1.65471320391904,0.0188208833028656,0.0211929534786025,0.0211929534786025,0.22111704421996,0.248985297664865,0.248985297664865,1.78660531861229,1.85305655302727,-1.85305655302727,-25.6939352082336,-25.1830564915176,0.510401344551429,0.510878716715983,0.510878716715983,0,0,0,2.84163957799972,1.85402408867462
Female_U_normal_280Hz,Female,U,normal,280,IOP-IAIF,grid-search,9,0,6,0.99,0,6,0.362712189044542,0.265971764092489,29,156.472106171369,141.288710032494,39.0799635899389,0,0.0876436318756332,0.0887115520546206,0.0887115520546206,0,0.0153061224489796,0,0,9.86692722051,10.4324274839479,-10.4324274839479,0.0555212644006989,0.0563227565589878,0.0563227565589878,0.609673848362809,0.618474959321848,0.618474959321848,2.36929898720655,2.30050793259916,-2.30050793259916,-26.3999038916299,-25.2228896815925,1.25402833486853,1.17701421003742,1.17701421003742,0,0,0,2.46249392186726,1.82684064426546
Female_U_normal_300Hz,Female,U,normal,300,IOP-IAIF,grid-search,14,0,3,0.95,0,5,0.152351967362703,0.267064308434388,28,395.541415830777,395.360876963777,39.2481367524984,0,0.248718575805764,0.243086031495809,-0.243086031495809,0,0.125,0.125,0.125,20.4313656623896,20.3719080075195,-20.3719080075195,0.139529097514139,0.139392265873579,0.139392265873579,1.43139593148901,1.4299922081289,1.4299922081289,1.49618321589826,1.48770451168692,-1.48770451168692,-28.1902138506053,-23.8770683987554,4.28726611443526,4.31314545184997,4.31314545184997,0,0,0,5.66968315557122,3.63599428647353
Female_U_normal_320Hz,Female,U,normal,320,IOP-IAIF,grid-search,14,0,3,0.99,0,6,0.195164328087424,0.280359193203621,26,298.260738250964,302.829766191213,37.1960616091014,0,0.180812597622503,0.167225781446231,-0.167225781446231,0,0.125615763546798,0.142857142857143,0.142857142857143,15.0132364094958,15.2366806050982,-15.2366806050982,0.103579701571681,0.10597191033298,0.10597191033298,0.980558097533912,1.00320442337084,1.00320442337084,1.75792604576328,1.59889666349407,-1.59889666349407,-26.6603378026055,-23.636820934648,2.92877801726147,3.02351686795751,3.02351686795751,0,0,0,4.53905443911085,3.13263794123756
Female_U_normal_340Hz,Female,U,normal,340,IOP-IAIF,grid-search,14,0,3,0.98,0,4,0.34410894561334,0.268200811554978,24,156.045642417891,156.779113027099,33.673195903122,0,0.0494402457867039,0.0505813833528733,-0.0505813833528733,0,0.142857142857143,0.142857142857143,0.142857142857143,4.69815355805095,4.74345588614976,-4.74345588614976,0.0430496313000165,0.0433981044539432,0.0433981044539432,0.404056965941368,0.407327679325795,0.407327679325795,1.97690150632725,1.98623649841503,-1.98623649841503,-25.5021229439669,-26.4791061656588,0.994801602561641,0.976983221691814,-0.976983221691814,0,0,0,2.525055572081,2.54013803755419
Female_U_normal_360Hz,Female,U,normal,360,IOP-IAIF,grid-search,13,0,3,0.99,0,6,0.38450262213937,0.264757030654892,-23,136.52523520996,136.419930329624,33.6188509109326,0,0.115397120835778,0.114620437773919,0.114620437773919,0,0,0,0,5.62430631610768,5.5922390667651,-5.5922390667651,0.069821519256022,0.0697208745573313,0.0697208745573313,0.608992829407637,0.608114992596384,0.608114992596384,2.25062278769049,2.23732783779224,-2.23732783779224,-26.2847588588043,-23.0032922235525,3.25742116801221,3.2814666352518,3.2814666352518,0,0,0,2.30362780441477,2.02847975804481
Female_U_normal_80Hz,Female,U,normal,80,IOP-IAIF,grid-search,13,0,6,0.99,0,6,0.0611757323578393,0.277846846878908,0,1209.81394429246,1205.4999402356,7.47489376864902,0,0.0728994852364735,0.0731916678125006,-0.0731916678125006,0,0.0357142857142855,0.0357142857142855,-0.0357142857142855,0.0114377507903242,0.00206622925512079,-0.00176516418444805,0.016141852449004,0.0166635517030197,0.0166635517030197,0.549861610065974,0.578260601947825,0.578260601947825,0.888077609491389,0.147967283483415,-0.147967283483415,-37.1670092962233,-29.9011959800594,7.24475424204236,7.26581331616391,7.26581331616391,0,0,0,11.9265774346147,8.96845474413728
Female_U_whispery_100Hz,Female,U,whispery,100,IOP-IAIF,grid-search,13,0,3,0.99,0,6,0.0874893178240179,0.397874843405983,-1,712.60352189509,702.067696388377,3.2008962770495,0,0.0419989449667914,0.0436793193987284,-0.0436793193987284,0,0.0826719576719578,0.0833333333333334,-0.0833333333333334,0.0704860242570102,0.0667060337748779,-0.0667060337748779,0.0915906394995649,0.0914516263736993,-0.0914516263736993,2.05988294479104,2.09022560863147,-2.09022560863147,0.0399227637671612,0.036976105570373,-0.036976105570373,-34.5930206692757,-35.8078107670891,1.20797626536158,1.22260356393431,-1.22260356393431,0,0,0,4.5010587881693,7.29079696379364
Female_U_whispery_120Hz,Female,U,whispery,120,IOP-IAIF,grid-search,12,0,5,0.99,0,7,0.0563695490678933,0.402074728668932,0,1136.66124782596,1131.66291987655,3.03704019521448,0,0.00288465461662785,0.0021476249520816,-0.00214512217118564,0,0,0,0,0.107728262365835,0.106585007483488,-0.106585007483488,0.0209870767040101,0.0209525013101877,-0.0209525013101877,0.410953360537885,0.412815407932975,-0.412815407932975,0.0517994339436362,0.0569023152057072,-0.0569023152057072,-43.1139868388631,-34.7102835265044,8.39475335572343,8.40369211526613,8.40369211526613,0,0,0,5.17802004486297,8.62670063928987
Female_U_whispery_140Hz,Female,U,whispery,140,IOP-IAIF,grid-search,13,0,4,0.99,0,6,0.0639457795747628,0.399985146023506,0,1008.01847385345,998.801660885472,2.59455336061163,0,0.0349821023501053,0.0343652448857909,-0.0343652448857909,0,0,0,0,0.603461632906721,0.59481386627813,-0.59481386627813,0.0377149398742806,0.0372370487523045,-0.0372370487523045,0.634313084663232,0.634028869792733,-0.634028869792733,0.0874588971082066,0.0872181521044096,-0.0872181521044096,-42.2538991719376,-36.7406885390095,5.49834114656817,5.51314218952461,5.51314218952461,0,0,0,5.75959248126794,8.44554869471178
Female_U_whispery_160Hz,Female,U,whispery,160,IOP-IAIF,grid-search,8,0,3,0.99,0,7,0.273264179536171,0.405588338298728,-1,197.488213184347,195.893092565206,3.06369520825161,0,0.0855170797103283,0.0861026426177263,-0.0861026426177263,0,0.0587108406581022,0.0588235294117646,-0.0588235294117646,0.201821563022441,0.198046063995776,0.198046063995776,0.062425430772095,0.0626201607687333,-0.0626201607687333,0.957064330431804,0.964618376057899,-0.964618376057899,0.0436831338348597,0.0364654111363518,-0.0364654111363518,-34.8262105857922,-37.3627832417674,2.53882463130955,2.53657266501397,-2.53657266501397,0,0,0,2.8991455358886,3.72599797040221
Female_U_whispery_180Hz,Female,U,whispery,180,IOP-IAIF,grid-search,14,0,6,0.99,0,6,0.0744305108093971,0.401936537647766,1,848.646236078368,846.748481171803,4.52901272601468,0,0.0291962831649438,0.027603994296078,0.027603994296078,0,0.133333333333333,0.133333333333333,0.133333333333333,0.0665035618520373,0.0384438623000207,-0.0384438623000207,0.000344820039915575,0.000422251390363037,0.000419997063802096,0.00476111227743775,0.00583024779915586,0.00579912112255876,0.0638278742245075,0.0637595595931554,-0.0637595595931554,-42.0766414076669,-38.2396188180735,3.82309370204986,3.83702258959336,3.83702258959336,0,0,0,5.36948267534105,7.77551504760144
Female_U_whispery_200Hz,Female,U,whispery,200,IOP-IAIF,grid-search,14,0,3,0.98,0,6,0.167174221099112,0.403266741679309,0,347.807495621956,345.51158067633,3.9454510821884,0,0.0956779386124807,0.0990030808455515,-0.0990030808455515,0,0,0,0,0.89406304740952,0.801249750711911,-0.801249750711911,0.0316929264200326,0.0320942246232861,-0.0320942246232861,0.40296174602823,0.408064077776263,-0.408064077776263,0.104668687826195,0.0967657417059001,-0.0967657417059001,-35.1808248592881,-37.8134271112257,2.63993462065889,2.63260225193762,-2.63260225193762,0,0,0,3.79039924834214,5.20582758964311
Female_U_whispery_220Hz,Female,U,whispery,220,IOP-IAIF,grid-search,11,0,3,0.97,0,6,0.322606286597305,0.391992173042932,-1,163.294940909535,160.664354125268,3.53701950841089,0,0.163391134962438,0.168237076926154,-0.168237076926154,0,0.166666666666667,0.166666666666667,-0.166666666666667,0.375076521194894,0.206186525951495,-0.206186525951495,0.0286776258454991,0.0291573595366187,-0.0291573595366187,0.336227173220799,0.341851749806494,-0.341851749806494,0.0484245551015074,0.041457962413798,-0.041457962413798,-34.8942224475691,-36.7099146542461,1.83365369833021,1.81569220667701,-1.81569220667701,0,0,0,2.43532815631417,3.01763976599753
Female_U_whispery_240Hz,Female,U,whispery,240,IOP-IAIF,grid-search,9,0,4,0.99,0,8,0.414958081826155,0.405569828625699,0,125.187996206121,125.407062992314,6.53329147607901,0,0.0255995906203839,0.0241432471104311,0.0241432471104311,0,0,0,0,3.05978746445313,2.92568556197244,-2.92568556197244,0.00679152429658394,0.00653474411964642,0.00653474411964642,0.0749966494955221,0.0721611074159823,0.0721611074159823,0.367172911020504,0.358599816538368,-0.358599816538368,-40.6205776706301,-38.6383106509363,1.96078417096409,1.98226701969379,1.98226701969379,0,0,0,1.65013685002796,2.43242544322926
Female_U_whispery_260Hz,Female,U,whispery,260,IOP-IAIF,grid-search,12,0,6,0.98,0,7,0.140121858612266,0.394799911590108,-30,422.112682690225,411.594327369719,16.0910189798761,0,0.13357487593544,0.131241548188784,0.131241548188784,0,0.0999999999999999,0.0999999999999999,0.0999999999999999,23.8318845219776,22.7683059195396,-22.7683059195396,0.0736234897961883,0.0726331576307559,0.0726331576307559,0.732368420031626,0.722517107559044,0.722517107559044,0.213292750912996,0.222030976900995,-0.222030976900995,-37.8586465366594,-37.0003211282065,0.690802764447461,0.858355376384431,0.858325408452878,0,0,0,4.4305480195476,4.76090005990188
Female_U_whispery_280Hz,Female,U,whispery,280,IOP-IAIF,grid-search,14,0,6,0.99,0,6,0.0829827840947535,0.42360221298503,2,720.82484252726,746.3749770469,17.0548517110819,0,0.244638426149644,0.276404697056501,0.276404697056501,0,0.271428571428571,0.3,0.3,25.1116411749548,26.5744078589183,-26.5744078589183,0.0871034993352851,0.0914761329175243,0.0914761329175243,0.811789068747782,0.852541233365621,0.852541233365621,0.0733654511076459,0.05057722970524,0.019014852039205,-36.1054762754878,-37.6894751329019,1.64165903717575,1.58999222747807,-1.58399885741414,0,0,0,6.95787801550077,6.54590039821231
Female_U_whispery_300Hz,Female,U,whispery,300,IOP-IAIF,grid-search,14,0,3,0.99,0,6,0.0895507121846366,0.408398068020143,2,654.788969598582,677.254985234161,16.6289058276488,0,0.35062860909972,0.391463601233736,0.391463601233736,0,0.334905660377358,0.375,0.375,22.8296794183538,24.1655192093591,-24.1655192093591,0.103710139311604,0.10808089173536,0.10808089173536,0.907579191710861,0.94582814189308,0.94582814189308,0.556927344161602,0.686016251755051,-0.686016251755051,-37.2861599004412,-36.7185116581291,0.606061016383395,0.567648242312025,0.567648242312025,0,0,0,6.63700077373145,5.46824845087065
Female_U_whispery_320Hz,Female,U,whispery,320,IOP-IAIF,grid-search,14,0,3,0.95,0,7,0.0988661286622801,0.39695783647761,1,613.529561899653,602.94273342236,15.9281486977963,0,0.110558449011671,0.10210878359596,0.10210878359596,0,0.125,0.125,0.125,19.8075989486619,19.514603840735,-19.514603840735,0.0928209207238753,0.0919822996796846,0.0919822996796846,0.751081612880065,0.744295719769398,0.744295719769398,0.0489794691677973,0.0583963978627659,-0.0583963978627659,-37.0672464861088,-37.2066548987262,0.192224636990535,0.13940841261747,-0.13940841261747,0,0,0,5.6492096062815,5.63906664468743
Female_U_whispery_340Hz,Female,U,whispery,340,IOP-IAIF,grid-search,14,0,3,0.97,0,5,0.183254533436952,0.402035031665083,-24,309.352215947843,308.33673673939,15.8296576197241,0,0.124892824650081,0.12315024590318,-0.12315024590318,0,0.142857142857143,0.142857142857143,-0.142857142857143,11.04429951027,11.0436603754267,-11.0436603754267,0.0553056663758692,0.0555174539539321,0.0555174539539321,0.445934743371174,0.447642406355123,0.447642406355123,0.449440754509459,0.44247680063684,-0.44247680063684,-37.2088448468852,-38.4932484194126,1.30455487649589,1.28440357252746,-1.28440357252746,0,0,0,3.15222495667715,4.07348992724111
Female_U_whispery_360Hz,Female,U,whispery,360,IOP-IAIF,grid-search,13,0,3,0.98,0,7,0.16844793445816,0.391384839125242,-23,338.366651728618,341.010968113816,17.126341267383,0,0.136196700063226,0.121280343078605,-0.121280343078605,0,0.0249433106575964,0,0,13.2899443525606,13.5454328784852,-13.5454328784852,0.0861837532399792,0.087343195364347,0.087343195364347,0.648011212878272,0.656728998644478,0.656728998644478,0.46569602456299,0.427014910512969,-0.427014910512969,-38.3264502418953,-37.0073399224993,1.32592882708847,1.31911031939599,1.31911031939599,0,0,0,3.24585337497837,4.20640223855062
Female_U_whispery_80Hz,Female,U,whispery,80,IOP-IAIF,grid-search,12,0,3,0.99,0,7,0.0785460242232874,0.39910570138578,-2,815.937248327905,790.896619646667,4.02312062557153,0,0.0537143691053701,0.0564380183225929,-0.0564380183225929,0,0.0991596638655463,0.1,-0.1,1.66799409153459,0.0131850348470053,-0.0131514663426131,0.107784500112156,0.102413795645491,-0.102413795645491,2.55681953995595,2.8329438045162,-2.8329438045162,1.47768059098117,0.0849955132216721,-0.0849952723825329,-33.7190311003217,-34.1206994458069,1.47251438810696,0.401790442827465,-0.401668345485202,0,0,0,4.68440088010358,7.5930322481708
Male_AE_breathy_100Hz,Male,AE,breathy,100,IOP-IAIF,grid-search,10,0,3,0.99,0,11,0.0356637389854217,0.428227500884869,-2,1786.82679287718,1779.98139799294,3.34612101978105,0,0.0175201054710881,0.0191665965096993,-0.0191665965096993,0,0.0620915032679739,0.0588235294117648,-0.0588235294117648,0.0235986987806211,0.019892645083381,0.0129242857948171,0.195349028106843,0.195133845131133,-0.195133845131133,4.63072204230614,4.62799569974714,-4.62799569974714,0.0941933578885535,0.0910029965368962,-0.0910029965368962,-29.4513291585451,-36.7734524366529,7.32292530599175,7.32212327810777,-7.32212327810777,0,0,0,14.1092419545837,9.73923515412124
Male_AE_breathy_120Hz,Male,AE,breathy,120,IOP-IAIF,grid-search,12,0,4,0.99,0,11,0.0458878971319116,0.430295320629153,-2,1368.17126529782,1383.33040265427,3.20876222664214,0,0.0774625940178475,0.0775648885338982,-0.0775648885338982,0,0.108843537414966,0.107142857142857,-0.107142857142857,0.171365593346908,0.158973039007662,0.158973039007662,0.189825098394237,0.189093222634112,-0.189093222634112,3.8568266164169,3.84195651791338,-3.84195651791338,0.0801719158467141,0.0666800975702898,-0.0666800975702898,-29.2158185507542,-36.8662501404756,7.68040243873029,7.65043158972146,-7.65043158972146,0,0,0,13.2299045217572,8.64288563104036
Male_AE_breathy_140Hz,Male,AE,breathy,140,IOP-IAIF,grid-search,10,0,6,0.99,0,10,0.0518953798554992,0.427824699834935,-1,1233.27278431972,1226.62446676361,2.60447149569962,0,0.00648227986045846,0.00692860806252562,-0.00692860806252562,0,0.0869565217391303,0.0869565217391303,-0.0869565217391303,0.0114162633753278,0.00892835012173521,0.00892835012173521,0.114791363674827,0.114689186159962,-0.114689186159962,2.06023070027196,2.05839685801883,-2.05839685801883,0.0610389176719726,0.0649192777127047,-0.0649192777127047,-31.9980339554552,-35.0153838020261,3.02885356494702,3.0173498465708,-3.0173498465708,0,0,0,11.8699057207971,8.56581460333966
Male_AE_breathy_160Hz,Male,AE,breathy,160,IOP-IAIF,grid-search,9,0,3,0.99,0,10,0.0860018743549102,0.434221868544787,-1,710.374068439438,714.073718283726,2.40531215233824,0,0.0158813722667808,0.016125502765622,-0.016125502765622,0,0.0454545454545455,0.0454545454545455,-0.0454545454545455,0.0149430805819406,0.0136145438044935,0.0136145438044935,0.121255638768454,0.121579549956303,-0.121579549956303,1.96539010937223,1.97064027218016,-1.97064027218016,0.0372089853057331,0.0404631990721103,-0.0404631990721103,-29.0059554474185,-35.2593919536331,6.21987060897929,6.25343650621463,-6.25343650621463,0,0,0,11.9848850864104,7.1651720710325
