FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,HPflag,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_A_normal_140Hz,Female,A,normal,140,Original-IAIF,grid-search,8,0,4,0.99,0,0.2863717718502,0.272651144856251,-1,207.57794962271,205.385449317686,4.76236912854013,0,0.0730835143590086,0.0726228098079994,0.0726228098079994,0,0,0,0,0.0210455753659681,0.0129568350122327,-0.0129568350122327,0.0583007280619563,0.0585131521847243,-0.0585131521847243,1.21526452110492,1.23679143382011,-1.23679143382011,0.0976317802378187,0.0994741298565194,-0.0994741298565194,-19.2215422273417,-26.0128250629911,6.71250169529076,6.79128283564936,-6.79128283564936,0,0,0,7.06423907431443,3.95117620903399
Female_A_normal_160Hz,Female,A,normal,160,Original-IAIF,grid-search,8,0,3,0.99,0,0.28101028991352,0.275397985478858,-1,210.435206620452,210.807638442268,4.47176246121295,0,0.0370872531287387,0.0370455099132838,0.0370455099132838,0,0,0,0,0.0609363028727431,0.0611450466473968,-0.0611450466473968,0.0726672492501228,0.0728136636218557,-0.0728136636218557,1.37463644419986,1.37740614490294,-1.37740614490294,0.082032253665157,0.0865355009054352,-0.0865355009054352,-18.7333051957447,-26.8895790400294,8.13102728867566,8.15627384428471,-8.15627384428471,0,0,0,7.8156544786593,4.80173214403854
Female_A_normal_180Hz,Female,A,normal,180,Original-IAIF,grid-search,8,0,6,0.99,0,0.36905263406716,0.271742888013614,-1,146.737492410734,148.296981668994,4.64679029843166,0,0.0644122543287342,0.0647197623828077,-0.0647197623828077,0,0.0793269230769232,0.076923076923077,-0.076923076923077,0.0869672975058724,0.0637760682060957,0.0637760682060957,0.0587851616222855,0.0586698637902634,-0.0586698637902634,0.989129950243515,0.987189927698642,-0.987189927698642,0.0832388295928858,0.0862797673444398,-0.0862797673444398,-18.6520359928064,-27.0402140079077,8.38698691447301,8.38817801510126,-8.38817801510126,0,0,0,6.9354999977412,4.49951048435589
Female_A_normal_200Hz,Female,A,normal,200,Original-IAIF,grid-search,14,0,4,0.99,0,0.559504040667044,0.271727518899773,-1,85.121759506148,86.2432731295246,6.53608088614221,0,0.167971312333151,0.171636226863444,0.171636226863444,0,0.121212121212121,0.0909090909090908,-0.0909090909090908,0.201267046012417,0.291914248524662,-0.291914248524662,0.0671198912312741,0.0655583085871709,-0.0655583085871709,1.03842753312821,1.01426792286746,-1.01426792286746,0.122141756425078,0.131593969721206,-0.131593969721206,-16.0493012336537,-25.0164759753082,9.00627345265844,8.96717474165454,-8.96717474165454,0,0,0,4.81582129960461,2.79741566535887
Female_A_normal_220Hz,Female,A,normal,220,Original-IAIF,grid-search,12,0,3,0.99,0,0.668572855606165,0.270776851106129,-1,71.4732394369715,72.43616340655,6.34858483911167,0,0.176920911178237,0.182642366036249,0.182642366036249,0,0.130769230769231,0.1,-0.1,0.160591647719149,0.103038205569121,-0.0897327095177474,0.0564736038755119,0.0553469583562819,-0.0553469583562819,0.794318401094827,0.778471789474144,-0.778471789474144,0.136657448569649,0.140568928845626,-0.140568928845626,-14.099077258816,-24.6665122813478,10.5646666754384,10.5674350225319,-10.5674350225319,0,0,0,4.42971972893412,2.51901197353427
Female_A_normal_240Hz,Female,A,normal,240,Original-IAIF,grid-search,8,0,5,0.99,0,0.512059124447438,0.273294404766921,-1,100.813054138581,98.3509331157253,7.78748241287492,0,0.0702292766218143,0.0699766662667144,0.0699766662667144,0,0.1,0.1,-0.1,0.0971997770131468,0.0934973368126037,-0.0934973368126037,0.0382250365756705,0.0381542568615655,-0.0381542568615655,0.508926211410214,0.507983853862097,-0.507983853862097,0.196671483250872,0.192085356781272,-0.192085356781272,-20.4585089044959,-24.4933685169627,4.02648966447921,4.03485961246678,-4.03485961246678,0,0,0,4.57568601232602,2.96735005298294
Female_A_normal_260Hz,Female,A,normal,260,Original-IAIF,grid-search,10,0,4,0.99,0,0.563042359170468,0.276665870979721,30,105.598720875661,88.0294284646053,10.0649066904893,0,0.156523363624677,0.157652504535029,0.157652504535029,0,0.111111111111111,0.111111111111111,-0.111111111111111,0.52104827430851,0.552196930657246,-0.552196930657246,0.0726410167521009,0.0710485552041833,-0.0710485552041833,0.853422586755615,0.834713560997198,-0.834713560997198,0.419148969111375,0.412455622248743,-0.412455622248743,-13.3577524019901,-25.1830564915176,11.9014463588871,11.8253040895275,-11.8253040895275,0,0,0,4.99655887181303,4.2860056657785
Female_A_normal_280Hz,Female,A,normal,280,Original-IAIF,grid-search,9,0,3,0.99,0,0.791525413109057,0.265635408302864,28,84.8605589672941,65.1527600207639,10.6063301821185,0,0.0589793901587242,0.024879176201096,0.024879176201096,0,0.135204081632653,0.125,-0.125,0.306354920877449,0.117921060071112,-0.117609766505637,0.0655695863564539,0.0567603581181983,-0.0567603581181983,0.72001353861447,0.623280221405361,-0.623280221405361,1.146806178322,0.544330523868464,-0.544330523868464,-13.8118380769955,-25.2228896815925,11.9604553596054,11.411051604597,-11.411051604597,0,0,0,3.09553691076837,2.81243996657866
Female_A_normal_300Hz,Female,A,normal,300,Original-IAIF,grid-search,13,0,6,0.98,0,1.14381434838821,0.281009050551344,-1,66.9948194178464,64.2288436147131,12.1202251850075,0,0.0745537422170348,0.0847822432666863,0.0847822432666863,0,0.125,0.125,-0.125,0.406753936704618,0.22512185066185,0.22512185066185,0.0343746042021647,0.0344395329009162,-0.0344395329009162,0.352640914892592,0.353307003019625,-0.353307003019625,0.801209420875172,0.813448746460457,-0.813448746460457,-12.7685983106117,-23.8770683987554,11.1068406416472,11.1084700881436,-11.1084700881436,0,0,0,1.70696020999276,1.56683976807293
Female_A_normal_320Hz,Female,A,normal,320,Original-IAIF,grid-search,8,0,6,0.98,0,0.592325059604541,0.289299530097544,-26,86.0078036508185,86.8787970028598,12.7802413715739,0,0.201116179094274,0.200802027117178,-0.200802027117178,0,0.285714285714286,0.285714285714286,-0.285714285714286,0.765962603306007,0.767628389131744,0.767628389131744,0.017031231361901,0.0172239943505329,-0.0172239943505329,0.161229580405081,0.163054410043898,-0.163054410043898,0.48637652502953,0.489625905088812,-0.489625905088812,-19.9941868145707,-23.636820934648,3.61031493479208,3.64263412007732,-3.64263412007732,0,0,0,3.89089772181254,2.11080225257636
Female_A_normal_340Hz,Female,A,normal,340,Original-IAIF,grid-search,8,0,3,0.99,0,0.551834913698377,0.288956218616535,-25,97.8441955161319,96.4676361939672,17.916954945272,0,0.0322876719884166,0.0362352817745901,-0.0362352817745901,0,0.285714285714286,0.285714285714286,-0.285714285714286,1.42658810035969,1.52737668511639,1.52737668511639,0.063995160924526,0.0625680995964695,-0.0625680995964695,0.600648362767364,0.58725419299136,-0.58725419299136,0.764534674109951,0.68590657888871,-0.68590657888871,-15.4826679866469,-26.4791061656588,11.0715838486577,10.9964381790119,-10.9964381790119,0,0,0,4.35860600449569,3.1991029916697
Female_A_normal_360Hz,Female,A,normal,360,Original-IAIF,grid-search,10,0,5,0.98,0,0.811094607927365,0.277297496592803,-24,74.7926143661508,70.0738068639148,23.6599589540778,0,0.396720809025266,0.391484426195859,0.391484426195859,0,0.333333333333333,0.333333333333333,-0.333333333333333,2.99698477112063,2.83652883481766,-2.83652883481766,0.0491131066351175,0.0487157382371626,-0.0487157382371626,0.428371225510674,0.424905324058424,-0.424905324058424,1.00140427798535,0.946055146765675,-0.946055146765675,-12.1011470930321,-23.0032922235525,11.0247675261411,10.9021451305204,-10.9021451305204,0,0,0,3.27125568591005,2.84894041081872
Female_A_normal_80Hz,Female,A,normal,80,Original-IAIF,grid-search,8,0,3,0.99,0,0.167922384181304,0.278429268574982,-2,394.113195427602,393.066655632655,7.3076273429069,0,0.03819671308827,0.0385757380548386,-0.0385757380548386,0,0.107142857142857,0.107142857142857,-0.107142857142857,0.0738946035472263,0.0781177842429202,0.0781177842429202,0.129616906132702,0.128666464541542,-0.128666464541542,4.35560093771581,4.46462750472516,-4.46462750472516,0.749949868298966,0.143948286442034,-0.143948286442034,-18.0487733077657,-29.9011959800594,11.7903811928263,11.8524226722937,-11.8524226722937,0,0,0,10.0024325342353,6.52654761579068
Female_A_whispery_100Hz,Female,A,whispery,100,Original-IAIF,grid-search,7,0,5,0.99,0,0.0869339409313969,0.389421849749173,-3,707.98220590182,702.716413244692,3.20808908281879,0,0.11254476021624,0.114081131157903,-0.114081131157903,0,0.204989711934156,0.208333333333333,-0.208333333333333,0.0946910761026992,0.0781912561850291,-0.0781912561850291,0.258760624485574,0.259076354751688,-0.259076354751688,5.85992661651042,5.91504132282578,-5.91504132282578,0.0696781990932031,0.0689991461907243,-0.0689991461907243,-21.1585419272865,-35.8078107670891,14.5933414991997,14.6559794713892,-14.6559794713892,0,0,0,5.87162785393933,7.26268630635304
Female_A_whispery_120Hz,Female,A,whispery,120,Original-IAIF,grid-search,7,0,4,0.99,0,0.12719924893154,0.402259107732749,-2,468.928924568717,469.405670845107,3.09489182080081,0,0.0832546264292227,0.086505661602108,-0.086505661602108,0,0.146997929606625,0.15,-0.15,0.0319626861237914,0.0313187857691872,-0.0313187857691872,0.206899074854657,0.206119660069138,-0.206119660069138,4.04314356202073,4.06103741364106,-4.06103741364106,0.0470011255832511,0.0443762876624344,-0.0443762876624344,-21.9725377241635,-34.7102835265044,12.8541401710362,12.737745802341,-12.737745802341,0,0,0,4.4629911616004,6.18906019693115
Female_A_whispery_140Hz,Female,A,whispery,140,Original-IAIF,grid-search,7,0,3,0.99,0,0.153086494818254,0.400705160883749,-2,388.588552221071,384.645817460819,2.76245748755947,0,0.0524828866011474,0.0542703453182261,-0.0542703453182261,0,0.110666666666667,0.111111111111111,-0.111111111111111,0.0426111888308623,0.0423606642228549,-0.0423606642228549,0.204371680377988,0.203991058067857,-0.203991058067857,3.46195641699261,3.47332853029359,-3.47332853029359,0.0474455776157556,0.0480706748395318,-0.0480706748395318,-20.5638182900521,-36.7406885390095,16.175896496209,16.1768702489574,-16.1768702489574,0,0,0,4.74034570407166,5.94910181965394
Female_A_whispery_160Hz,Female,A,whispery,160,Original-IAIF,grid-search,7,0,4,0.99,0,0.171821112279474,0.405794929519588,-2,338.294214493366,335.040017679129,2.55973571616947,0,0.0652336462011848,0.0668318724414068,-0.0668318724414068,0,0.0567951318458416,0.0588235294117646,-0.0588235294117646,0.120112151041294,0.120492103064421,-0.120492103064421,0.211470412713309,0.211191408379844,-0.211191408379844,3.23634098231832,3.2532490363115,-3.2532490363115,0.0736192399411886,0.074439925147193,-0.074439925147193,-20.6100804977162,-37.3627832417674,16.743239679411,16.7527027440512,-16.7527027440512,0,0,0,4.85269278348528,5.80538679007734
Female_A_whispery_180Hz,Female,A,whispery,180,Original-IAIF,grid-search,7,0,6,0.99,0,0.275335664311731,0.401805275907127,-2,197.364824450789,194.895616833311,3.47512157452998,0,0.0586151670933536,0.059213619010415,-0.059213619010415,0,0.133333333333333,0.133333333333333,-0.133333333333333,0.107755518910427,0.107311652672678,-0.107311652672678,0.207568916029684,0.207259036610433,-0.207259036610433,2.86601357266051,2.86173490397326,-2.86173490397326,0.0839412088754981,0.0863503820629889,-0.0863503820629889,-19.679220632471,-38.2396188180735,18.5882052173709,18.5603981856025,-18.5603981856025,0,0,0,3.86362106678159,4.76208083307939
Female_A_whispery_200Hz,Female,A,whispery,200,Original-IAIF,grid-search,8,0,5,0.98,0,0.294676477397868,0.403080511350776,-2,183.348208098758,179.282205231689,4.28638943772116,0,0.0742082520774835,0.0740402181855423,-0.0740402181855423,0,0.0714285714285715,0.0714285714285715,-0.0714285714285715,0.246716722723189,0.243442233082021,-0.243442233082021,0.182340953341123,0.182653762664572,-0.182653762664572,2.31838574819482,2.32236298240414,-2.32236298240414,0.0941845504825722,0.0924474917117168,-0.0924474917117168,-18.1255424296584,-37.8134271112257,19.6552713508513,19.6878846815673,-19.6878846815673,0,0,0,3.67204790106834,4.65526453986089
Female_A_whispery_220Hz,Female,A,whispery,220,Original-IAIF,grid-search,10,0,6,0.99,0,0.682219949823567,0.393709037372813,-2,83.8982292095833,80.7290575499425,4.19016358806082,0,0.0226956528094562,0.0259017106421405,0.0259017106421405,0,0.17948717948718,0.166666666666667,-0.166666666666667,0.346374731758311,0.272357903404654,-0.271405940709613,0.202369719251787,0.199108324001473,-0.199108324001473,2.37265800928197,2.33442019588429,-2.33442019588429,0.0770788297098013,0.089109491601653,-0.0891058243754974,-15.5317294026147,-36.7099146542461,21.227497451794,21.1781852516315,-21.1781852516315,0,0,0,1.57744147427778,2.97326913790736
Female_A_whispery_240Hz,Female,A,whispery,240,Original-IAIF,grid-search,7,0,3,0.98,0,0.350953402651239,0.396852239196069,-2,152.077592008284,147.717115685196,5.23721979319337,0,0.00312904627082434,0.00319331865090039,-0.00318834967626288,0,0.181818181818182,0.181818181818182,-0.181818181818182,0.282230631769896,0.276696325272091,-0.276696325272091,0.180233554489578,0.179992800499092,-0.179992800499092,1.9902619976175,1.98760342763371,-1.98760342763371,0.0851157622257939,0.0856482999296594,-0.0856482999296594,-19.6338163697555,-38.6383106509363,19.0151682970449,19.0044942811808,-19.0044942811808,0,0,0,3.52905532152814,4.22493154913968
Female_A_whispery_260Hz,Female,A,whispery,260,Original-IAIF,grid-search,11,0,3,0.98,0,0.461450830475424,0.397449281496712,-2,115.892308162924,109.454852736377,5.91150122741777,0,0.0212563340260591,0.0199730291435388,-0.0199730291435388,0,0.131914893617021,0.1,-0.1,0.295819796259195,0.347512110450992,-0.347512110450992,0.174888516713156,0.173810282784851,-0.173810282784851,1.73970056325039,1.72897484947775,-1.72897484947775,0.109236835892788,0.125496282327211,-0.125496282327211,-17.0869664932174,-37.0003211282065,19.9471942936111,19.9133546349891,-19.9133546349891,0,0,0,2.7252834744937,3.55894134328759
Female_A_whispery_280Hz,Female,A,whispery,280,Original-IAIF,grid-search,8,0,3,0.99,0,0.512072495357718,0.427696562206753,-30,106.099506048367,109.77789852964,5.52844858831115,0,0.0796551394650661,0.0809786739952619,-0.0809786739952619,0,0.1,0.1,-0.1,0.546615112248751,0.550135034755982,-0.550135034755982,0.109798000631584,0.109095903123158,-0.109095903123158,1.02329777062096,1.01675434714332,-1.01675434714332,0.154786956121804,0.158004376474275,-0.158004376474275,-19.4502750992638,-37.6894751329019,18.2122258436093,18.2392000336381,-18.2392000336381,0,0,0,2.45147639347285,3.00844682909887
Female_A_whispery_300Hz,Female,A,whispery,300,Original-IAIF,grid-search,8,0,3,0.99,0,0.657178884747306,0.414217903564679,-28,85.2506431000883,88.0406402042531,4.05427739853071,0,0.135167456864045,0.137091799960069,-0.137091799960069,0,0.162735849056604,0.125,-0.125,0.290877121424301,0.289002144898973,0.289002144898973,0.0934906143788561,0.0913123199183456,-0.0913123199183456,0.818146969946456,0.799084468064761,-0.799084468064761,0.0363822689424871,0.0401685372651956,-0.0401685372651956,-20.0892963029987,-36.7185116581291,16.775226931171,16.6292153551305,-16.6292153551305,0,0,0,1.27445811423953,2.22537586010137
Female_A_whispery_320Hz,Female,A,whispery,320,Original-IAIF,grid-search,8,0,3,0.96,0,0.519215940042351,0.400120592553122,23,110.311361107403,98.5088081302636,8.57759708549682,0,0.0689243231486259,0.0685676152049235,-0.0685676152049235,0,0.375,0.375,-0.375,1.52606221589345,1.52805082203147,1.52805082203147,0.131714815463717,0.131871620068967,-0.131871620068967,1.06580041726781,1.06706923743141,-1.06706923743141,0.0246132253439064,0.0242255744189254,-0.0242255744189254,-19.4778035967712,-37.2066548987262,17.7130827923904,17.728851301955,-17.728851301955,0,0,0,3.10639128422601,3.12041969082329
Female_A_whispery_340Hz,Female,A,whispery,340,Original-IAIF,grid-search,8,0,5,0.98,0,0.686139725664457,0.415016769034268,-26,98.348858799535,86.8727896246345,9.97954755744374,0,0.00698894139824958,0.00648185839658371,0.00648185839658371,0,0.569047619047619,0.571428571428571,-0.571428571428571,1.24072268740928,1.25481947351504,1.25481947351504,0.162790807355372,0.162904374318695,-0.162904374318695,1.31259745444235,1.31351315545391,-1.31351315545391,0.17526833095815,0.176825193585492,-0.176825193585492,-18.0759100977881,-38.4932484194126,20.4089178433521,20.4173383216245,-20.4173383216245,0,0,0,2.62929931752765,2.96754119917713
Female_A_whispery_360Hz,Female,A,whispery,360,Original-IAIF,grid-search,8,0,4,0.99,0,0.556299915665222,0.426446669754453,-24,106.990495681235,104.489344850589,13.8368728372962,0,0.124226482913265,0.123575801468898,0.123575801468898,0,0.285714285714286,0.285714285714286,-0.285714285714286,3.18171161020009,3.14013517774843,-3.14013517774843,0.112013178778843,0.112274590742344,-0.112274590742344,0.842221336505419,0.844186879628814,-0.844186879628814,0.36942553182776,0.368001540824814,-0.368001540824814,-22.6559199169502,-37.0073399224993,14.33568156581,14.351420005549,-14.351420005549,0,0,0,2.66131011651013,2.60504249115659
Female_A_whispery_80Hz,Female,A,whispery,80,Original-IAIF,grid-search,7,0,6,0.99,0,0.0879172065851837,0.393550729537881,-4,674.000735893127,685.451868595164,3.96590870804034,0,0.109444774106619,0.115151857481466,-0.115151857481466,0,0.203679653679654,0.2,-0.2,0.0460364912745526,0.0127883919325669,0.0114630558150921,0.288782145114858,0.282706814171046,-0.282706814171046,7.1400542950937,7.80494245125605,-7.80494245125605,0.649669800468785,0.0777061250340758,-0.0777061250340758,-20.4787070053206,-34.1206994458069,13.333284544614,13.5431459909362,-13.5431459909362,0,0,0,5.8406899922469,7.27793012578714
Female_E_breathy_100Hz,Female,E,breathy,100,Original-IAIF,grid-search,6,0,4,0.99,0,0.103705269818951,0.428464324815063,-3,577.669992337695,576.796906201477,3.52196475331574,0,0.0969943276521287,0.095598145723416,0.095598145723416,0,0.0588235294117647,0.0588235294117648,-0.0588235294117648,0.0228263129269048,0.0234297389546043,0.0234297389546043,0.304000266990516,0.303574374701902,-0.303574374701902,7.20631932536032,7.19988323773197,-7.19988323773197,0.100006237513525,0.0931126831843172,-0.0931126831843172,-13.5741020560321,-36.7734524366529,23.2307457688678,23.1993503806208,-23.1993503806208,0,0,0,10.8517939069006,9.08120503550941
Female_E_breathy_120Hz,Female,E,breathy,120,Original-IAIF,grid-search,7,0,4,0.99,0,0.107309511331303,0.430550327166271,-2,557.088419580919,559.053933715598,3.74766064030282,0,0.0490985845684351,0.050284369279937,-0.050284369279937,0,0.0697278911564627,0.0714285714285715,-0.0714285714285715,0.00422016240195993,0.00304002227298383,0.00304002227298383,0.270702522804336,0.270782005120462,-0.270782005120462,5.50007719692911,5.50169210199151,-5.50169210199151,0.081061745593829,0.0798551616628553,-0.0798551616628553,-13.0517447445858,-36.8662501404756,23.7965121511427,23.8145053958898,-23.8145053958898,0,0,0,10.3175296902486,8.68296846660643
Female_E_breathy_140Hz,Female,E,breathy,140,Original-IAIF,grid-search,7,0,4,0.99,0,0.261701169354975,0.428385319300496,-3,208.552854308468,205.833744488192,6.48280404938425,0,0.220276734410292,0.219675955495119,0.219675955495119,0,0.0869565217391303,0.0869565217391303,-0.0869565217391303,0.2619738808619,0.260796227138314,-0.260796227138314,0.277111127910607,0.277011980825819,-0.277011980825819,4.9734826282373,4.97170317496328,-4.97170317496328,0.187170570800936,0.171743751193848,-0.171743751193848,-8.80588403508387,-35.0153838020261,26.2108533116932,26.2094997669422,-26.2094997669422,0,0,0,7.60306098181484,7.29828026859061
Female_E_breathy_160Hz,Female,E,breathy,160,Original-IAIF,grid-search,6,0,4,0.99,0,0.206486090213899,0.435694780900214,-2,268.346164798422,270.148735812575,3.6760158652495,0,0.138407472158999,0.138581920307895,0.138581920307895,0,0,0,0,0.216572814226888,0.21590154983231,0.21590154983231,0.237237935199238,0.237397872204913,-0.237397872204913,3.84530646280985,3.84789882562505,-3.84789882562505,0.0853276746168337,0.0868959582318782,-0.0868959582318782,-10.6438973634534,-35.2593919536331,24.6073348805685,24.6154945901797,-24.6154945901797,0,0,0,9.28533348037935,8.23699672709202
Female_E_breathy_180Hz,Female,E,breathy,180,Original-IAIF,grid-search,6,0,4,0.98,0,0.347945838587569,0.426825572119249,-3,155.63916177427,148.387697073832,11.7581921069995,0,0.224517369960866,0.224505840872173,0.224505840872173,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.824613258716308,0.823498941454588,-0.823498941454588,0.265536137633092,0.265575431926198,-0.265575431926198,3.87967172991649,3.88024584747153,-3.88024584747153,0.425192199333045,0.422174101842933,-0.422174101842933,-6.37930597516825,-34.3795330034554,28.0007507731839,28.0002270282872,-28.0002270282872,0,0,0,7.20949071557014,7.45197117011127
Female_E_breathy_200Hz,Female,E,breathy,200,Original-IAIF,grid-search,6,0,3,0.99,0,0.41009220245849,0.439753430632941,-2,127.863344154981,127.586543201673,5.5745877630612,0,0.200793253441994,0.200955649844774,0.200955649844774,0,0.0571895424836601,0.0588235294117646,0.0588235294117646,0.104013086060753,0.104649189298947,-0.104649189298947,0.215411644967269,0.21551961031919,-0.21551961031919,2.88900332879792,2.89045131115349,-2.89045131115349,0.0738657145325269,0.0743613559273123,-0.0743613559273123,-8.27716070187291,-34.1519793068017,25.8658753067154,25.8748186049288,-25.8748186049288,0,0,0,7.47580267892137,7.15502106546194
Female_E_breathy_220Hz,Female,E,breathy,220,Original-IAIF,grid-search,6,0,4,0.99,0,0.375789896546171,0.437258235273073,-2,142.68710860513,142.268186390251,6.61208092594452,0,0.26306077106704,0.264018927697063,0.264018927697063,0,0,0,0,0.675783879604529,0.674503865398279,0.674503865398279,0.194488911205578,0.194701286690113,-0.194701286690113,2.39328939064752,2.39590278382671,-2.39590278382671,0.125901721193355,0.129004112581966,-0.129004112581966,-7.14043992380086,-33.2217831286642,26.0742368218304,26.0813432048633,-26.0813432048633,0,0,0,7.87230455968493,7.58274834531739
Female_E_breathy_240Hz,Female,E,breathy,240,Original-IAIF,grid-search,6,0,4,0.98,0,0.624090958799623,0.422387073271542,-3,100.16308120435,89.6048238404687,21.6456327540658,0,0.440277693186273,0.440158589406256,0.440158589406256,0,0.215986394557823,0.214285714285714,-0.214285714285714,0.176916599373978,0.193538978608501,0.193538978608501,0.248041821525304,0.248170478892504,-0.248170478892504,2.89798904055057,2.89949220496792,-2.89949220496792,0.508663829412059,0.508587203937329,-0.508587203937329,-5.60984289436231,-33.1266506547242,27.5127691471285,27.5168077603619,-27.5168077603619,0,0,0,6.03300228909398,5.96280768650792
Female_E_breathy_260Hz,Female,E,breathy,260,Original-IAIF,grid-search,6,0,4,0.99,0,0.589950419941443,0.435604500642061,28,109.493735040993,96.1167121620652,25.6847078797081,0,0.561258379291368,0.561712428439928,0.561712428439928,0,0,0,0,3.60628889985625,3.64146789622235,3.64146789622235,0.255231000645982,0.255406841759291,-0.255406841759291,2.65550212687456,2.65733163210395,-2.65733163210395,0.346194312402715,0.35037911955866,-0.35037911955866,-3.1392668425413,-33.1239395752455,29.9826209418044,29.9846727327042,-29.9846727327042,0,0,0,6.26251233123745,6.64939062633443
Female_E_breathy_280Hz,Female,E,breathy,280,Original-IAIF,grid-search,7,0,6,0.99,0,0.81052246479958,0.446643738634711,-2,91.1153770893164,85.4655971934968,15.7062467298158,0,0.298533559163913,0.301455474612607,0.301455474612607,0,0.0833333333333333,0.0833333333333334,-0.0833333333333334,2.87014128833739,2.79790877829947,-2.79790877829947,0.204390125018634,0.204924172297642,-0.204924172297642,2.004178806703,2.00941548943544,-2.00941548943544,0.549485548073246,0.548914927454384,-0.548914927454384,-3.68176878100905,-31.9773457685753,28.2606503519867,28.2955769875663,-28.2955769875663,0,0,0,4.60237950070091,4.66040519484435
Female_E_breathy_300Hz,Female,E,breathy,300,Original-IAIF,grid-search,7,0,4,0.99,0,0.419038006878468,0.443751797659735,-28,125.967856645937,129.489105183277,11.4102658967407,0,0.188463479724657,0.18923137454452,0.18923137454452,0,0.00157232704402516,0,0,10.6820750232039,10.5672299243308,-10.5672299243308,0.146317779110902,0.147072192274291,-0.147072192274291,1.32704740079071,1.33388964534692,-1.33388964534692,0.752020156276609,0.75108088368098,-0.75108088368098,-6.6654057602637,-33.9235371301628,27.1817310187219,27.2581313698991,-27.2581313698991,0,0,0,6.52456159002036,5.98623005203041
Female_E_breathy_320Hz,Female,E,breathy,320,Original-IAIF,grid-search,7,0,3,0.96,0,0.616460997023793,0.434158640791695,-27,96.5294086433052,91.6416528792351,9.63524856653641,0,0.240621391462808,0.241873991784201,0.241873991784201,0,0,0,0,0.268339107229483,0.31598790706397,0.31598790706397,0.153670735001416,0.154546266190675,-0.154546266190675,1.29958107920017,1.30698537623695,-1.30698537623695,0.209221197164679,0.204734847429489,-0.204734847429489,-8.79385967145276,-31.8634651879623,22.9979484642042,23.0696055165096,-23.0696055165096,0,0,0,6.66602663980017,6.10621150055783
Female_E_breathy_340Hz,Female,E,breathy,340,Original-IAIF,grid-search,6,0,4,0.99,0,0.759730315296234,0.466525457065457,-25,91.3499178823313,92.3742804736221,16.5385998714036,0,0.387347792889151,0.387886405044258,0.387886405044258,0,0.2,0.2,-0.2,5.81541071541971,5.75297820279863,-5.75297820279863,0.126459687690971,0.12667983654558,-0.12667983654558,1.06936075149392,1.07122236090403,-1.07122236090403,0.723525660579069,0.720340393418194,-0.720340393418194,-8.84588812027038,-32.2967201765442,23.4578227373025,23.4508320562738,-23.4508320562738,0,0,0,4.42884375941082,4.2077529399778
Female_E_breathy_360Hz,Female,E,breathy,360,Original-IAIF,grid-search,6,0,6,0.97,0,0.690632437940317,0.417606667427619,-25,96.3414400134096,85.6301628636158,16.2431852005921,0,0.346923008975231,0.347629089287323,0.347629089287323,0,0.111111111111111,0.111111111111111,-0.111111111111111,1.70668502931637,1.67362420473548,-1.67362420473548,0.165431923371283,0.165657418002301,-0.165657418002301,1.29613491095957,1.29790162839561,-1.29790162839561,0.506088972674434,0.505113245519441,-0.505113245519441,-2.85500816376151,-31.3902676453272,28.5209729613103,28.5352594815657,-28.5352594815657,0,0,0,5.42317704839534,4.98114343686889
Female_E_breathy_80Hz,Female,E,breathy,80,Original-IAIF,grid-search,6,0,6,0.99,0,0.0600383048640439,0.427993013640852,-4,1003.80377542577,1025.25229309539,4.33828486030259,0.0625,0.0795259107890785,0.0726447172807296,0.0726447172807296,0.0625,0.127177700348432,0.121951219512195,-0.121951219512195,1.18325133555162,0.0801069629039546,0.0800576627466327,0.371118459170166,0.354951759473232,-0.354951759473232,9.13682959678833,9.97091003159919,-9.97091003159919,0.189391583465418,0.130428718087864,-0.130413034701411,-15.0932811514559,-37.4423049027738,21.3543050771496,22.3071792868411,-22.3071792868411,0,0,0,12.5103044951184,10.2150445665741
Female_E_creaky_100Hz,Female,E,creaky,100,Original-IAIF,grid-search,7,0,4,0.99,0,0.401282616141168,0.203708044703235,-2,138.386441871351,133.312107177361,11.8305660949267,0,0.296090119210428,0.294989687346272,0.294989687346272,0,0.0588235294117646,0.0588235294117646,0.0588235294117646,0.0382822366623772,0.0350072788256739,0.0350072788256739,0.162372151233715,0.161989597808251,-0.161989597808251,5.05025658529792,5.10038248287791,-5.10038248287791,0.507723159004018,0.490957581496803,-0.490957581496803,-3.16121422127762,-25.8377539534631,22.6987086623146,22.6765397321855,-22.6765397321855,0,0,0,7.06150723015908,7.03993023703529
