FileName,gender,vowel,vocalEffort,f0,GIFmethod,OptimMethod,VTorder,VTzeros,GSorder,LipRad,a,b,timeLag,rmse,rmseMedian,rmseNormMedian,naqInf,naqMean,naqMedian,naqMedianSign,qoqInf,qoqMean,qoqMedian,qoqMedianSign,h1h2Mean,h1h2Median,h1h2MedianSign,hrfMean,hrfMedian,hrfMedianSign,hrfMeandB,hrfMediandB,hrfMedianSigndB,pspMean,pspMedian,pspMedianSign,spectralTiltInvFilter,spectralTiltGroundTruth,errorSpectralTiltMean,errorSpectralTiltMedian,errorSpectralTiltMedianSign,errorPeakSlopeMean,errorPeakSlopeMedian,errorPeakSlopeMedianSign,spectralDistMedian,spectralDistCompMedian
Female_I_creaky_200Hz,Female,I,creaky,200,GFM-IAIF,grid-search,7,0,3,0.98,1.30843148377755,0.215536956702725,-2,78.7569531100574,72.8888584122577,44.9384207660707,0,0.657053559567919,0.66136919174488,0.66136919174488,0,0.125,0.125,0.125,11.2641440100101,11.1189264360187,-11.1189264360187,0.136426313199299,0.137539391209974,-0.137539391209974,2.28205651634625,2.30067540934346,-2.30067540934346,6.85853131286483,6.81468524253907,-6.81468524253907,3.89580071731673,-20.9983692879817,24.7694243145118,24.8941700052985,-24.8941700052985,0,0,0,4.18210610263595,4.0079917550711
Female_I_creaky_220Hz,Female,I,creaky,220,GFM-IAIF,grid-search,7,0,3,0.99,1.58127005103534,0.211408626909558,-1,80.7131422723065,75.0236545233285,43.9826695727385,0,0.70398780286925,0.710615521115189,0.710615521115189,0,0.285714285714286,0.285714285714286,0.285714285714286,15.0428014403747,14.9760312962278,-14.9760312962278,0.10858906708807,0.110034536202946,-0.110034536202946,1.65255967808824,1.67455750935452,-1.67455750935452,7.66750152639266,7.83281377394482,-7.83281377394482,5.57137987537114,-19.5203349398046,24.8888980982748,25.0917148151757,-25.0917148151757,0,0,0,3.85269389350723,3.51312459301929
Female_I_creaky_240Hz,Female,I,creaky,240,GFM-IAIF,grid-search,6,0,3,0.99,1.72477064400291,0.220322182390609,-1,87.9143592316401,83.268405322823,56.25044164242,0,0.907312696651852,0.907190759049272,0.907190759049272,0,0.5,0.5,0.5,11.5702734190115,11.4628976798461,-11.4628976798461,0.137059456390132,0.137401358097325,-0.137401358097325,1.97323059523534,1.97815291819623,-1.97815291819623,12.0292088125551,12.3191003595407,-12.3191003595407,9.67686976189657,-19.0614710790139,28.7411150772799,28.7383408409105,-28.7383408409105,0,0,0,4.48455933905011,3.76752024120687
Female_I_creaky_260Hz,Female,I,creaky,260,GFM-IAIF,grid-search,6,0,3,0.99,1.94732100453489,0.222049429767475,30,90.0025334196064,85.2176134919861,57.2854658451124,0,0.973456214441665,0.97607641908008,0.97607641908008,0,0.666666666666667,0.666666666666667,0.666666666666667,4.29442710208213,4.38610584504097,-4.38610584504097,0.159757138305497,0.160484887249949,-0.160484887249949,2.02382392425357,2.03304314124917,-2.03304314124917,10.428553582916,10.6279299357721,-10.6279299357721,12.3652205461428,-19.4749503855325,31.7726638943976,31.8401709316753,-31.8401709316753,0,0,0,4.5734767648429,3.89526204372659
Female_I_creaky_280Hz,Female,I,creaky,280,GFM-IAIF,grid-search,6,0,3,0.99,1.65739335751749,0.216727550378859,28,91.7010854945544,84.7838827011354,60.3188978661714,0,0.880917624220663,0.882484149542438,0.882484149542438,0,0.530612244897959,0.666666666666667,0.666666666666667,0.699231695191195,0.393152086637357,0.393152086637357,0.170899647989602,0.168811239408972,-0.168811239408972,2.03314201282399,2.00829684037823,-2.00829684037823,15.0767449545874,14.9669220771006,-14.9669220771006,12.5762872928782,-17.8079326557266,30.3820538272484,30.3842199486048,-30.3842199486048,0,0,0,4.43095686361175,4.2429238404311
Female_I_creaky_300Hz,Female,I,creaky,300,GFM-IAIF,grid-search,6,0,3,0.99,1.555961578029,0.229761635842246,-29,94.0585646079343,87.7840332627912,63.8850882896581,0,0.750341335020832,0.749282012112039,0.749282012112039,0,0.5,0.5,0.5,4.68157806364567,4.67590979096818,4.67590979096818,0.201576672713684,0.201182213016883,-0.201182213016883,2.23553832042306,2.23116365863215,-2.23116365863215,18.3138370372048,18.0716748010847,-18.0716748010847,11.2187414836469,-16.5333096436069,27.7659296786221,27.7520511272537,-27.7520511272537,0,0,0,3.88770787729238,3.67485667249557
Female_I_creaky_320Hz,Female,I,creaky,320,GFM-IAIF,grid-search,6,0,3,0.99,1.5645455807183,0.229679471636445,-26,96.4476041968736,90.6938642561121,67.9805926894287,0,0.837693835683356,0.838679036912271,0.838679036912271,0,0.6,0.6,0.6,8.43321718836259,8.40330774110666,8.40330774110666,0.253265530061423,0.25294215715568,-0.25294215715568,2.5794536964921,2.57616021460035,-2.57616021460035,20.0558944196585,20.0360781365359,-20.0360781365359,13.8868888954805,-16.7738403664023,30.6581840433931,30.6607292618828,-30.6607292618828,0,0,0,4.1463911342885,3.49822120182049
Female_I_creaky_340Hz,Female,I,creaky,340,GFM-IAIF,grid-search,9,0,3,0.97,1.25924703004703,0.228782263008876,22,105.056847439113,94.7872499745095,73.648263747012,0,0.993295226980896,0.994418883999841,0.994418883999841,0,0.5,0.5,0.5,8.86700393295047,8.81730451751241,8.81730451751241,0.295989979755057,0.295607247290523,-0.295607247290523,3.01442609432621,3.01052826396995,-3.01052826396995,27.5464939706593,27.3852139317875,-27.3852139317875,15.9269518508502,-18.0370369300197,33.9512569883268,33.9639887808699,-33.9639887808699,0,0,0,4.47704341673912,3.44747291006795
Female_I_creaky_360Hz,Female,I,creaky,360,GFM-IAIF,grid-search,9,0,3,0.99,1.39857311835529,0.221661552612438,21,106.747083224137,96.087673552932,76.6823042561295,0.0158730158730159,0.756779353281784,0.750382475737245,0.750382475737245,0.0158730158730159,0.274193548387097,0.25,0.25,9.16717912954045,9.19160879718757,9.19160879718757,0.268524440413579,0.268858425811715,-0.268858425811715,2.51277912113208,2.52352012017146,-2.52352012017146,29.0841994784613,30.9141967348103,-30.9141967348103,13.0827656478766,-15.8451156421602,29.12230695016,28.9278812900368,-28.9278812900368,0,0,0,4.16848877583712,3.87507249736195
Female_I_creaky_80Hz,Female,I,creaky,80,GFM-IAIF,grid-search,7,0,3,0.99,0.517072097742232,0.207157946544075,-2,96.0649954805992,94.1489538670392,14.6242151224365,0.0666666666666667,0.37577675512553,0.366530369484711,0.366530369484711,0.0666666666666667,0.04421768707483,0.0476190476190477,-0.0476190476190477,0.156506916030064,0.116901394616136,-0.116901394616136,0.17030661595017,0.165716145487546,-0.165716145487546,6.26230599539995,6.38717480968153,-6.38717480968153,3.60667882473046,0.625601102921424,-0.625601102921424,-5.24563976294443,-25.6726137988549,20.6262458223586,20.4269765230424,-20.4269765230424,0,0,0,6.65420855672293,7.10846778953688
Female_I_normal_100Hz,Female,I,normal,100,GFM-IAIF,grid-search,6,0,3,0.99,0.490960672144554,0.276023390658149,-3,106.517723174121,100.885482248059,14.5745905041019,0,0.357547785607142,0.357477041339189,0.357477041339189,0,0.0453447518664909,0.0454545454545453,-0.0454545454545453,0.522600377999184,0.517113746192891,-0.517113746192891,0.202705980476788,0.202298883849949,-0.202298883849949,5.78550401048297,5.83738980260478,-5.83738980260478,0.5659799087933,0.57039728823501,-0.57039728823501,-6.467031991968,-27.3479721191109,20.8924360853371,20.882075978782,-20.882075978782,0,0,0,6.30332380545306,6.11471229195707
Female_I_normal_120Hz,Female,I,normal,120,GFM-IAIF,grid-search,6,0,3,0.99,0.617949804120985,0.274087229802658,-3,84.5182921782234,78.3495900592216,19.9027248915783,0,0.440067715892203,0.438451428421594,0.438451428421594,0,0.155502392344498,0.157894736842105,-0.157894736842105,0.86574969806196,0.856436395382481,-0.8562854857175,0.213813482411584,0.211927045968255,-0.211927045968255,5.08921835593076,5.14265932311137,-5.14265932311137,0.728899655100335,0.728121164089326,-0.728121164089326,-3.29461149736417,-28.0644758449807,24.8410035733178,24.7698643476166,-24.7698643476166,0,0,0,7.47617357373339,7.55454807976545
Female_I_normal_140Hz,Female,I,normal,140,GFM-IAIF,grid-search,7,0,3,0.99,0.616686449086381,0.269229462565022,-2,80.8167678585688,77.4826823026077,18.1396437687489,0,0.373788144637322,0.37387207257462,0.37387207257462,0,0.00235294117647059,0,0,1.01615726794237,1.00196070054267,-1.00196070054267,0.146369467751919,0.145999266360524,-0.145999266360524,3.0560892620752,3.08182086997499,-3.08182086997499,0.446155513594069,0.429289612709193,-0.429289612709193,-6.86717666666246,-26.0128250629911,19.1902043735351,19.1464956060267,-19.1464956060267,0,0,0,5.23461214833266,4.80596233092863
Female_I_normal_160Hz,Female,I,normal,160,GFM-IAIF,grid-search,6,0,3,0.99,0.959372547525712,0.277469233539668,-2,69.3607032835284,65.668960918568,24.1689638661521,0,0.598268946042266,0.599089332846105,0.599089332846105,0,0.133333333333333,0.133333333333333,0.133333333333333,1.97466205691192,1.99466557160437,-1.99466557160437,0.202733218740604,0.203111651126661,-0.203111651126661,3.83507665153991,3.84223540537891,-3.84223540537891,2.19536580398736,2.06032485400571,-2.06032485400571,-1.26144793219586,-26.8895790400294,25.6137946184509,25.6281311078336,-25.6281311078336,0,0,0,5.96677388481755,5.59692146565702
Female_I_normal_180Hz,Female,I,normal,180,GFM-IAIF,grid-search,7,0,3,0.99,0.874942292026862,0.272259768605331,-2,75.46621168815,71.4628914003665,37.5759474646089,0,0.614813434900407,0.61661766999863,0.61661766999863,0,0.0625,0.0769230769230768,0.0769230769230768,7.70669316962056,7.6820932256544,-7.6820932256544,0.184607272249362,0.184944817663462,-0.184944817663462,3.10623594416347,3.11191554543426,-3.11191554543426,1.59918229772023,1.54488153239718,-1.54488153239718,-1.19926606490549,-27.0402140079077,25.8010273441023,25.8409479430022,-25.8409479430022,0,0,0,6.13305882755858,6.09796828679333
